"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-28"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 울산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"148","울산광역시 울주군 범서읍 구영리","371","0371","0000","구영지구푸르지오2단지","84.9950","202512","20","46,000","-","9","개인","개인","2006","대리2길 46","-","중개거래","울산 울주군","-"
"149","울산광역시 북구 신천동","786","0786","0000","울산신천엠코타운","84.9382","202512","20","34,000","-","16","개인","개인","2010","신천소공원로 15","-","중개거래","울산 북구","-"
"150","울산광역시 북구 신천동","786","0786","0000","울산신천엠코타운","121.5016","202512","20","43,000","-","18","개인","개인","2010","신천소공원로 15","-","중개거래","울산 북구","-"
"151","울산광역시 울주군 언양읍 어음리","175","0175","0000","e편한세상울산역어반스퀘어","74.9680","202512","20","39,800","-","19","개인","개인","2022","언양로 77","-","중개거래","울산 울주군","-"
"152","울산광역시 북구 산하동","1033-1","1033","0001","울산블루마시티2차푸르지오","84.9955","202512","20","30,500","-","15","개인","개인","2015","강동산하2로 43","-","중개거래","울산 북구","-"
"153","울산광역시 북구 중산동","1317-1","1317","0001","U-스타시티일동미라주더스타3단지","80.3421","202512","20","37,000","-","19","개인","개인","2019","중산로 45","-","중개거래","울산 북구","-"
"154","울산광역시 북구 중산동","1277-1","1277","0001","울산오토밸리로Z00M파크","59.8500","202512","20","25,000","-","15","개인","개인","2016","중산서로 19","-","중개거래","울산 북구","-"
"155","울산광역시 울주군 범서읍 굴화리","7-1","0007","0001","강변그린빌(7-1)","59.8400","202512","19","37,400","-","13","개인","개인","2002","울밀로 2879-8","-","중개거래","울산 남구, 울산 울주군","-"
"156","울산광역시 북구 천곡동","418","0418","0000","삼성코아루","59.9890","202512","19","19,800","-","17","개인","개인","2005","천곡남로 37","-","중개거래","울산 북구","-"
"157","울산광역시 울주군 청량읍 삼정리","755","0755","0000","쌍용하나빌리지","59.9400","202512","19","9,500","-","7","개인","개인","1999","삼정로 92","-","직거래","-","-"
"158","울산광역시 울주군 온양읍 망양리","481-101","0481","0101","성우빌리지","59.7900","202512","19","8,000","-","10","개인","개인","1997","터실1길 5","-","중개거래","울산 울주군","-"
"159","울산광역시 울주군 범서읍 구영리","205","0205","0000","동문굿모닝힐","69.5091","202512","19","36,500","-","20","개인","개인","2007","구영로 75-25","-","중개거래","울산 울주군","-"
"160","울산광역시 울주군 범서읍 천상리","268","0268","0000","문수애시앙1단지","126.2500","202512","19","49,500","-","1","개인","개인","2014","대동길 21","-","중개거래","울산 울주군","-"
"161","울산광역시 북구 중산동","1276","1276","0000","오토밸리한양립스포레스트","59.9224","202512","19","28,600","-","22","개인","개인","2022","중산서로 36","-","중개거래","울산 북구","-"
"162","울산광역시 울주군 범서읍 굴화리","758","0758","0000","문수산 더샵","84.7900","202512","19","54,000","-","23","개인","개인","2014","장검길 88","20251226","중개거래","울산 울주군","-"
"163","울산광역시 울주군 온산읍 덕신리","1329-2","1329","0002","온산동원아파트1차","59.9400","202512","19","13,050","-","13","개인","개인","1997","영남7길 13","-","중개거래","울산 울주군","-"
"164","울산광역시 북구 송정동","1236-4","1236","0004","울산송정제일풍경채레이크뷰","84.9870","202512","19","54,900","-","1","개인","개인","2019","박상진3로 73","-","중개거래","울산 북구","-"
"165","울산광역시 울주군 청량읍 덕하리","404-7","0404","0007","덕정유림","59.8400","202512","19","11,500","103","9","법인","개인","1998","덕정1길 8","-","중개거래","울산 울주군","25.12.19"
"166","울산광역시 북구 명촌동","BL-85","0085","0000","울산강변효성해링턴플레이스(85블럭)","84.9083","202512","19","52,700","-","7","개인","개인","2018","명촌18길 5","-","중개거래","울산 북구","-"
"167","울산광역시 남구 야음동","594-10","0594","0010","신정현대홈타운2","84.9600","202512","19","43,900","-","23","개인","개인","1999","대암로 82","-","중개거래","울산 남구","-"
"168","울산광역시 남구 야음동","594-37","0594","0037","신정현대홈타운1","59.9700","202512","19","34,300","-","16","개인","개인","2000","대암로 81","-","중개거래","울산 남구","-"
"169","울산광역시 남구 야음동","911","0911","0000","대현더샵","84.9140","202512","19","81,800","-","12","개인","개인","2018","수암로190번길 18","-","중개거래","울산 남구","-"
"170","울산광역시 남구 야음동","911","0911","0000","대현더샵","68.6320","202512","19","72,800","-","6","개인","개인","2018","야음로26번길 34","-","중개거래","울산 남구","-"
"171","울산광역시 중구 우정동","723-1","0723","0001","청우하이츠","59.2500","202512","19","16,200","-","17","법인","법인","1995","평동길 26","-","중개거래","충남 천안시 서북구","-"
"172","울산광역시 중구 장현동","191","0191","0000","에일린의뜰2차아파트","84.9643","202512","19","49,900","-","6","개인","개인","2013","종가로 730","-","중개거래","울산 중구","-"
"173","울산광역시 중구 복산동","776","0776","0000","복산아이파크","84.7300","202512","19","55,500","-","12","개인","개인","2017","계변로 96","-","중개거래","울산 중구","-"
"174","울산광역시 남구 신정동","1619-7","1619","0007","삼원","52.9800","202512","19","28,400","-","3","개인","개인","1983","거마로66번길 3","-","중개거래","울산 남구","-"
"175","울산광역시 남구 신정동","851-20","0851","0020","신정현대홈타운4","59.9700","202512","19","33,700","-","24","개인","개인","2001","대암로 51","-","중개거래","울산 남구, 울산 동구","-"
"176","울산광역시 남구 신정동","1877","1877","0000","두산위브더제니스","120.6604","202512","19","52,000","-","40","개인","개인","2010","신정로203번길 61","-","중개거래","울산 남구","-"
"177","울산광역시 남구 옥동","255-2","0255","0002","옥동삼익","84.8700","202512","19","67,000","-","9","개인","개인","1999","문수로302번길 8","-","중개거래","울산 남구","-"
"178","울산광역시 남구 달동","1395-13","1395","0013","달동우방맨션","43.2600","202512","19","16,000","-","9","개인","개인","1998","도산로 59","-","중개거래","울산 남구","-"
"179","울산광역시 남구 달동","118-3","0118","0003","달동주공1단지","58.6500","202512","19","23,500","106","2","개인","개인","1993","번영로107번길 22","-","직거래","-","25.12.19"
"180","울산광역시 남구 무거동","478-1","0478","0001","울산옥현주공2","59.8900","202512","19","29,000","-","8","개인","개인","2000","옥현로 92-12","-","직거래","-","-"
"181","울산광역시 중구 태화동","200-1","0200","0001","선경맨션","84.8100","202512","19","18,000","-","1","개인","개인","1990","유곡로 77","-","중개거래","울산 중구","-"
"182","울산광역시 중구 태화동","412-2","0412","0002","진영동부","59.9400","202512","19","15,000","-","2","개인","개인","1994","신기12길 38","-","직거래","-","-"
"183","울산광역시 남구 삼산동","1564-1","1564","0001","삼산동대성스카이렉스","152.6200","202512","19","61,300","-","14","개인","개인","2010","삼산로 303","-","중개거래","울산 남구","-"
"184","울산광역시 남구 삼산동","1529-1","1529","0001","벽산강변타운","59.9250","202512","19","23,700","-","11","개인","개인","1998","화합로 250","-","중개거래","울산 남구","-"
"185","울산광역시 남구 삼산동","1529-1","1529","0001","벽산강변타운","59.9250","202512","19","25,200","-","12","개인","개인","1998","화합로 250","-","중개거래","울산 남구","-"
"186","울산광역시 남구 삼산동","324-17","0324","0017","한화꿈에그린아파트2단지","127.4689","202512","18","58,000","-","13","개인","개인","2010","산업로613번길 29","-","중개거래","울산 남구","-"
"187","울산광역시 남구 야음동","878","0878","0000","롯데캐슬골드1단지","84.9600","202512","18","48,300","-","2","개인","개인","2008","신선로 45","-","중개거래","울산 남구","-"
"188","울산광역시 남구 달동","758","0758","0000","달동삼성2","59.8800","202512","18","27,800","-","18","개인","개인","1997","신정로17번길 6","-","중개거래","울산 남구","-"
"189","울산광역시 동구 동부동","150","0150","0000","현대패밀리동부","49.8500","202512","18","8,000","110","15","개인","개인","1993","안산로 50","-","직거래","-","25.12.19"
"190","울산광역시 동구 화정동","851","0851","0000","현대파라다이스1","69.5700","202512","18","11,000","-","4","개인","개인","1992","봉수로 110","-","중개거래","울산 동구","-"
"191","울산광역시 남구 야음동","942","0942","0000","울산대현시티프라디움","84.3595","202512","18","70,000","-","14","개인","개인","2022","수암로190번길 17","-","중개거래","울산 남구","-"
"192","울산광역시 중구 장현동","191","0191","0000","에일린의뜰2차아파트","84.9643","202512","18","48,000","-","6","개인","개인","2013","종가로 730","20251219","중개거래","울산 북구, 울산 중구","-"
"193","울산광역시 중구 장현동","191","0191","0000","에일린의뜰2차아파트","84.9643","202512","18","48,000","-","6","개인","개인","2013","종가로 730","-","중개거래","울산 북구, 울산 중구","-"
"194","울산광역시 남구 달동","578-1","0578","0001","번영로코아루더클래식","84.5542","202512","18","47,000","-","28","개인","개인","2017","번영로 165","-","중개거래","울산 남구, 울산 중구","-"
"195","울산광역시 중구 태화동","200-7","0200","0007","동덕현대맨션","84.8300","202512","18","18,000","-","7","개인","개인","1990","유곡로 55","-","중개거래","울산 중구","-"
"196","울산광역시 중구 우정동","172","0172","0000","마제스타워","84.9865","202512","18","38,000","-","20","개인","개인","2009","학성로 1","-","중개거래","울산 중구","-"
"197","울산광역시 남구 야음동","789-105","0789","0105","쌍용스윗닷홈","75.5480","202512","18","57,500","-","9","개인","개인","2004","야음로 33","-","중개거래","울산 남구","-"
"198","울산광역시 남구 무거동","927-6","0927","0006","남운그린힐","59.4000","202512","18","8,000","남운그린힐","5","개인","개인","1988","신복로79번길 8","-","직거래","-","25.12.19"
"199","울산광역시 남구 야음동","594-37","0594","0037","신정현대홈타운1","81.8700","202512","18","42,300","-","6","개인","개인","1999","대암로 81","-","중개거래","울산 남구","-"
"200","울산광역시 울주군 온산읍 덕신리","336-1","0336","0001","무궁화","67.5000","202512","18","5,900","-","5","개인","개인","1991","신온9길 45","-","중개거래","울산 울주군","-"
"201","울산광역시 북구 중산동","1317-1","1317","0001","U-스타시티일동미라주더스타3단지","84.8963","202512","18","37,900","-","3","개인","개인","2019","중산로 45","-","중개거래","울산 북구","-"
"202","울산광역시 북구 매곡동","532","0532","0000","매곡현대아파트(101~106동)","49.8050","202512","18","8,200","-","5","개인","개인","1994","매곡1로 13","-","중개거래","울산 북구","-"
"203","울산광역시 울주군 웅촌면 대복리","302","0302","0000","한솔그린빌","49.9300","202512","18","7,500","706","6","개인","개인","1997","삼동로 1617","-","직거래","-","25.12.18"
"204","울산광역시 울주군 범서읍 천상리","267","0267","0000","문수애시앙3단지","126.2400","202512","18","52,500","-","16","개인","개인","2014","대동길 21","-","중개거래","울산 울주군","-"
"205","울산광역시 울주군 온양읍 대안리","750","0750","0000","울산온양일동미라주아파트","73.2358","202512","18","32,150","-","12","개인","개인","2018","대안3길 46","-","중개거래","울산 울주군","-"
"206","울산광역시 울주군 범서읍 구영리","796-2","0796","0002","한신","79.3200","202512","18","19,200","-","16","개인","개인","1994","점촌4길 77","-","중개거래","울산 울주군","-"
"207","울산광역시 울주군 범서읍 구영리","205","0205","0000","동문굿모닝힐","68.0293","202512","18","35,800","-","1","개인","개인","2007","구영로 75-25","-","중개거래","울산 울주군","-"
"208","울산광역시 울주군 청량읍 율리","1472-1","1472","0001","문수데시앙1단지","84.9400","202512","18","46,900","-","12","개인","개인","2015","율리영해2길 8","-","중개거래","울산 남구, 울산 울주군","-"
"209","울산광역시 울주군 언양읍 송대리","53-1","0053","0001","양우내안애더퍼스트","72.0911","202512","18","24,900","-","5","개인","개인","2019","내곡능골길 93-20","-","중개거래","울산 울주군","-"
"210","울산광역시 북구 송정동","1236-4","1236","0004","울산송정제일풍경채레이크뷰","84.9870","202512","18","58,000","-","4","개인","개인","2019","박상진3로 73","-","중개거래","울산 북구, 울산 중구","-"
